"","index","paths"
"10825",4917,"7G0,2A0"
"10826",4163,"7T0,2A0"
"10827",20833,"7A0,2A0"
"10828",18164,"7J0,2E0"
"10829",12619,"7J0,2A0"
"10830",16481,"7T0,2A0"
"10831",25804,"7O1,10J1,2A1,3AER1"
"10832",5192,"7G0,2A0"
"10833",21136,"7G0,2D1,4K1"
"10834",31064,"7A0,2L0"
"10835",17353,"7J0,2A0"
"10836",28467,"7G0,2A0"
"10837",30239,"7X0,2A0"
"10838",168,"7K0,2H0"
"10839",14210,"7W1,10C0"
"10840",29163,"7L0,2A0"
"10841",590,"7W1,10J1,2D0"
"10842",23902,"7M0,2A0"
"10843",8085,"7O1,10J1,2A1,3AER1"
"10844",15246,"7G0,2L0"
"10845",15046,"7A0,2A0"
"10846",32397,"7X0,2A0"
"10847",6625,"7T0,2A0"
"10848",7518,"7O1,10J1,2A1,3AER1"
"10849",2810,"7J0,2A0"
"10850",6495,"7A0,2A0"
"10851",218,"7H0,2A0"
"10852",32550,"4F0,2H0,11TU0,9A0"
"10853",11899,"4K0,2A0,11TU0,9A0"
"10854",19163,"4L0,2A0,11TU0,9E1,3AES0"
"10855",7006,"4M0,2H0,11TU0,9A0"
"10856",27881,"4F0,2A0,11TU0,9A0"
"10857",7120,"4O0,2A0,11TU0,9A0"
"10858",28217,"4E0,2E0,11TU0,9A0"
"10859",3860,"4K0,2A0,11TU0,9A0"
"10860",16211,"4L0,2A0,11TU0,9A0"
"10861",3488,"4K0,2A0,11TU0,9A0"
"10862",23413,"4K0,2A0,11TU0,9A0"
"10863",26963,"4C0,2A0,11TU0,9A0"
"10864",1830,"4K0,2A0,11TU0,9A0"
"10865",20282,"4K0,2A0,11TU0,9E1,3AES0"
"10866",28755,"4J0,2A0,11TU0,9A0"
"10867",26641,"4J0,2A0,11TU0,9A0"
"10868",21131,"4M0,2A0,11TU0,9J0"
"10869",31406,"4M0,2A0,11TU1"
"10870",6645,"4K0,2A0,11TU0,9A0"
"10871",25246,"4K0,2H0,11TU0,9A0"
"10872",12130,"4K0,2A0,11TU0,9J0"
"10873",984,"4K0,2L0,11TU0,9A0"
"10874",1074,"4W1"
"10875",26634,"4K0,2A0,11TU0,9A0"
"10876",21215,"4M0,2J1,3AET0"
"10877",13531,"4K0,2A0,11TU0,9A0"
"10878",27035,"4M0,2A0,11TU0,9A0"
"10879",11777,"4G0,2A0,11TU0,9A0"
"10880",17610,"4E0,2D1,3AET0"
"10881",14450,"4F0,2A0,11TU0,9A0"
"10882",22063,"4F0,2E0,11TU0,9A0"
"10883",2818,"4T1"
"10884",6485,"4K0,2J1,3AET0"
"10885",2316,"4F0,2A0,11TU0,9A0"
"10886",21331,"4F0,2A0,11TU0,9A0"
"10887",24057,"4M0,2A0,11TU0,9J0"
"10888",3483,"4K0,2A0,11TU0,9A0"
"10889",26167,"4F0,2J1,3AET1"
"10890",28371,"4K0,2A0,11TU0,9A0"
"10891",25533,"4K0,2A0,11TU0,9E1,3AES1"
"10892",4920,"4F0,2A0,11TU0,9J0"
"10893",24444,"4O0,2A0,11TU0,9A0"
"10894",29783,"4K0,2A0,11TU0,9A0"
"10895",21870,"4K0,2A0,11TU0,9A0"
"10896",31678,"4K0,2A0,11TU0,9A0"
"10897",32541,"4K0,2H0,11TU0,9A0"
"10898",25316,"4U1"
"10899",26291,"4F0,2A0,11TU0,9A0"
"10900",8740,"4K0,2L0,11TU0,9A0"
"10901",219,"4G0,2A0,11TU0,9A0"
"10902",20684,"7W1,1LP1,3AEU1"
"10903",24844,"7T0,2A0"
"10904",26431,"7M0,2A0"
"10905",21785,"7D0,2A0"
"10906",25385,"7T0,2A0"
"10907",29164,"7J0,2J1,1AQ1"
"10908",5783,"7X1,1LP0"
"10909",15514,"7T0,2J1,1AQ0"
"10910",3505,"7A1,1LP0"
"10911",10520,"7J0,2A0"
"10912",22215,"7W1,1LP1,3AEU1"
"10913",26340,"7A1,1LP1,3AEU1"
"10914",26291,"7O0,2A0"
"10915",22957,"7W1,1LP0"
"10916",264,"7O0,2A0"
"10917",10423,"7D0,2J1,1AQ1"
"10918",13533,"7G0,2A0"
"10919",14125,"7J0,2A0"
"10920",28936,"7L1,1LP1,3AEU1"
"10921",20070,"7K1,1LP0"
"10922",28551,"7W1,1LP1,3AEU1"
"10923",27661,"7T0,2D1,1AQ1"
"10924",18319,"7T0,2D1,1AQ1"
"10925",21695,"7O0,2A0"
"10926",8969,"7O0,2A0"
"10927",22207,"7T0,2D1,1AQ1"
"10928",2845,"7O0,2D1,1AQ0"
"10929",15511,"7K1,1LP0"
"10930",26971,"7G0,2A0"
"10931",2505,"7U0,2A0"
"10932",31736,"7G0,2L0"
"10933",32476,"7L1,1LP0"
"10934",11665,"7G0,2A0"
"10935",4331,"7K1,1LP1,3AEU1"
"10936",18685,"7A1,1LP1,3AEU1"
"10937",23985,"7O0,2A0"
"10938",12701,"7D0,2L0"
"10939",24569,"7A1,1LP1,3AEU0"
"10940",22442,"7T0,2D1,1AQ0"
"10941",8677,"7W1,1LP0"
"10942",30168,"7U0,2E0"
"10943",7627,"7T0,2A0"
"10944",5481,"7X1,1LP1,3AEU1"
"10945",27480,"7G0,2A0"
"10946",1688,"7A1,1LP1,3AEU1"
"10947",2192,"7J0,2A0"
"10948",462,"7U0,2E0"
"10949",23717,"7H1,1LP1,3AEU1"
"10950",20155,"7J0,2A0"
"10951",220,"7O0,2A0"
"10952",25576,"11AEV0,7A1,1AC1,4K0,7A1"
"10953",22668,"11AEV0,7A1,1AC1,4M1"
"10954",18822,"11AEV0,7L0,3AEW0"
"10955",8594,"11AEV0,7G0,3AEW0"
"10956",31250,"11AEV0,7J0,3AEW1,1DE1"
"10957",22644,"11AEV1"
"10958",3376,"11AEV0,7T0,3AEW0"
"10959",2302,"11AEV0,7O1,1AC1,4K0,7O0"
"10960",6017,"11AEV1"
"10961",9655,"11AEV0,7U0,3AEW0"
"10962",26181,"11AEV1"
"10963",5265,"11AEV0,7O1,1AC1,4F1"
"10964",21378,"11AEV0,7H0,3AEW0"
"10965",18022,"11AEV0,7A1,1AC1,4F1"
"10966",25429,"11AEV0,7D0,3AEW0"
"10967",8749,"11AEV0,7H0,3AEW0"
"10968",14013,"11AEV0,7J0,3AEW1,1DE0"
"10969",3649,"11AEV0,7A1,1AC0"
"10970",20201,"11AEV1"
"10971",26251,"11AEV0,7D0,3AEW0"
"10972",12620,"11AEV0,7G0,3AEW1,1DE1"
"10973",31017,"11AEV0,7O1,1AC1,4O1"
"10974",28935,"11AEV0,7T0,3AEW0"
"10975",20168,"11AEV0,7H0,3AEW0"
"10976",22049,"11AEV0,7D0,3AEW0"
"10977",15273,"11AEV0,7O1,1AC0"
"10978",22997,"11AEV0,7A1,1AC0"
"10979",16874,"11AEV0,7W1,1AC0"
"10980",15010,"11AEV0,7X0,3AEW0"
"10981",4805,"11AEV0,7D0,3AEW0"
"10982",28440,"11AEV0,7T0,3AEW0"
"10983",19445,"11AEV1"
"10984",15388,"11AEV1"
"10985",15084,"11AEV0,7G0,3AEW0"
"10986",4784,"11AEV0,7L0,3AEW0"
"10987",27700,"11AEV0,7H0,3AEW0"
"10988",24764,"11AEV0,7O1,1AC1,4K0,7O0"
"10989",1043,"11AEV0,7J0,3AEW1,1DE1"
"10990",646,"11AEV0,7W1,1AC1,4W1"
"10991",30415,"11AEV0,7W1,1AC1,4O1"
"10992",10147,"11AEV0,7U0,3AEW0"
"10993",14682,"11AEV0,7W1,1AC1,4K0,7W0"
"10994",22942,"11AEV0,7J0,3AEW0"
"10995",11602,"11AEV0,7U0,3AEW0"
"10996",24463,"11AEV0,7J0,3AEW0"
"10997",31439,"11AEV0,7J0,3AEW0"
"10998",7163,"11AEV0,7J0,3AEW0"
"10999",21512,"11AEV0,7O1,1AC0"
"11000",27102,"11AEV0,7J0,3AEW0"
"11001",221,"11AEV0,7A1,1AC0"
"11002",22547,"14E1"
"11003",3915,"14AR0,13CR0,4D0,1BI0,7T0"
"11004",2412,"14AR0,13CR1,4F0,7J0"
"11005",4965,"14AR0,13CR0,4F0,1BI0,7U1,13ER0"
"11006",29405,"14AR0,13CR1,4F0,7J0"
"11007",19040,"14AR0,13CR0,4M0,1BI0,7O0"
"11008",28407,"14AR0,13CR0,4D0,1BI1,1ACO1"
"11009",14933,"14AR0,13CR1,4M1"
"11010",1602,"14AR0,13CR0,4K0,1BI0,7A0"
"11011",19791,"14AR0,13CR0,4M0,1BI0,7H0"
"11012",4754,"14AR0,13CR1,4D1"
"11013",13489,"14AR0,13CR0,4G0,1BI0,7T0"
"11014",27792,"14AR0,13CR0,4K0,1BI0,7D0"
"11015",875,"14AR0,13CR0,4A0,1BI0,7G0"
"11016",1347,"14K1"
"11017",3032,"14AR0,13CR0,4K0,1BI0,7H0"
"11018",22057,"14AR0,13CR0,4K0,1BI0,7U1,13ER0"
"11019",18348,"14AR0,13CR0,4F0,1BI0,7K0"
"11020",16966,"14AR0,13CR0,4F0,1BI0,7U1,13ER1"
"11021",13360,"14AR0,13CR0,4C1"
"11022",8038,"14AR0,13CR0,4F0,1BI0,7J0"
"11023",21637,"14AEL0,13CR0,4T0,1BI0,7G0"
"11024",28700,"14AR0,13CR0,4K0,1BI0,7O0"
"11025",32537,"14AR0,13CR1,4M1"
"11026",12892,"14AR0,13CR0,4J0,1BI0,7H0"
"11027",2501,"14AR0,13CR0,4F0,1BI0,7J0"
"11028",7029,"14AR0,13CR0,4F0,1BI0,7X0"
"11029",10870,"14AR0,13CR0,4J0,1BI0,7G0"
"11030",27996,"14AR0,13CR0,4K0,1BI1,1ACO1"
"11031",265,"14AR0,13CR0,4J0,1BI0,7T0"
"11032",7640,"14AR0,13CR0,4F0,1BI0,7G0"
"11033",1763,"14AR0,13CR0,4M0,1BI0,7J0"
"11034",1748,"14AR0,13CR0,4K0,1BI0,7J0"
"11035",29788,"14AR0,13CR1,4F0,7U1"
"11036",11272,"14CS0,13CR0,4F0,1BI1,1ACO1"
"11037",9303,"14AR0,13CR0,4M0,1BI1,1ACO1"
"11038",26786,"14AR0,13CR0,4J0,1BI0,7T0"
"11039",24105,"14AR0,13CR0,4K0,1BI1,1ACO0"
"11040",5815,"14AR0,13CR0,4F0,1BI0,7T0"
"11041",858,"14AR0,13CR0,4K0,1BI1,1ACO0"
"11042",19449,"14AR0,13CR0,4K0,1BI0,7O0"
"11043",2905,"14AR0,13CR0,4F0,1BI0,7G0"
"11044",14392,"14AR0,13CR1,4K0,7A0"
"11045",7296,"14AR0,13CR0,4H0,1BI0,7J0"
"11046",29690,"14AR0,13CR0,4H0,1BI0,7J0"
"11047",23701,"14AR0,13CR0,4K0,1BI0,7J0"
"11048",7508,"14CQ0,13CR0,4F0,1BI0,7T0"
"11049",25395,"14M1"
"11050",29846,"14AR0,13CR0,4F0,1BI0,7L0"
"11051",222,"14AR0,13CR0,4K0,1BI0,7U1,13ER0"
"11052",21911,"4E0,1AS1,7J1,3AEY1,4E0"
"11053",16605,"4D1,6E1"
"11054",15454,"4K0,1AS1,7J1,3AEY0"
"11055",2457,"4K0,1AS1,7O0"
"11056",4048,"4K0,1AS1,7G0"
"11057",16502,"4K0,1AS1,7J1,3AEY1,4K0"
"11058",26208,"4M1,6E1"
"11059",127,"4F0,1AS0"
"11060",18911,"4J0,1AS1,7T1,3AEY1,4J1"
"11061",15157,"4F0,1AS1,7O0"
"11062",24676,"4H0,1AS1,7A0"
"11063",28747,"4M1,6E1"
"11064",4294,"4F0,1AS0"
"11065",31425,"4K0,1AS0"
"11066",14476,"4J0,1AS0"
"11067",10869,"4F0,1AS0"
"11068",17105,"4F0,1AS0"
"11069",20920,"4F0,1AS0"
"11070",24431,"4F0,1AS0"
"11071",320,"4K0,1AS1,7G0"
"11072",19146,"4F0,1AS0"
"11073",15063,"4G0,1AS1,7G0"
"11074",5910,"4K0,1AS1,7T1,3AEY0"
"11075",25594,"4M1,6A0,7X0"
"11076",5003,"4K0,1AS0"
"11077",24083,"4K0,1AS1,7G0"
"11078",23851,"4C0,1AS0"
"11079",20052,"4O1,6C0,7A1"
"11080",27176,"4K0,1AS0"
"11081",13269,"4K0,1AS0"
"11082",10790,"4F0,1AS0"
"11083",27408,"4M1,6C0,7W0"
"11084",26491,"4F0,1AS1,7J1,3AEY1,4F1"
"11085",4488,"4F0,1AS0"
"11086",12607,"4M1,6E1"
"11087",183,"4F0,1AS0"
"11088",9539,"4K0,1AS1,7T1,3AEY1,4K0"
"11089",17288,"4K0,1AS1,7U1,3AEY0"
"11090",25539,"4H0,1AS0"
"11091",6541,"4F0,1AS0"
"11092",32412,"4K0,1AS0"
"11093",5752,"4L0,1AS1,7H0"
"11094",25397,"4F0,1AS0"
"11095",15426,"4M1,6E1"
"11096",17619,"4K0,1AS0"
"11097",14948,"4F0,1AS0"
"11098",8509,"4O1,6T0,7W0"
"11099",5100,"4F0,1AS1,7K1,3AEY0"
"11100",3386,"4C0,1AS1,7U1,3AEY1,4C0"
"11101",223,"4F0,1AS0"
"11102",7939,"6A0"
"11103",16085,"6A0"
"11104",16676,"6E1,7J1,14GR0"
"11105",4524,"6E1,7W1,14KP0"
"11106",29070,"6C0"
"11107",6812,"6C0"
"11108",7900,"6E1,7U1,14AR1,2A1,3AEZ0"
"11109",1658,"6E1,7T0"
"11110",8905,"6C0"
"11111",10191,"6E1,7O0"
"11112",28569,"6A0"
"11113",20002,"6E1,7A1,14AR1,2A1,3AEZ1"
"11114",1846,"6A0"
"11115",14843,"6E1,7X0"
"11116",16262,"6E1,7A1,14AR1,2A1,3AEZ1"
"11117",29505,"6E1,7A1,14AR1,2A1,3AEZ1"
"11118",27577,"6D0"
"11119",2224,"6A0"
"11120",30473,"6E1,7T0"
"11121",26189,"6E1,7K1,14AR1,2E1,3AEZ1"
"11122",17989,"6C0"
"11123",32530,"6D0"
"11124",6234,"6E1,7W1,14AR1,2A1,3AEZ1"
"11125",3795,"6A0"
"11126",31147,"6D0"
"11127",22054,"6A0"
"11128",8829,"6A0"
"11129",20705,"6E1,7J1,14AR1,2A1,3AEZ1"
"11130",24628,"6A0"
"11131",9911,"6C0"
"11132",13425,"6A0"
"11133",7267,"6E1,7W1,14AR1,2A1,3AEZ1"
"11134",2333,"6E1,7U1,14AR1,2L1,3AEZ1"
"11135",9676,"6A0"
"11136",21016,"6E1,7A1,14AR1,2A1,3AEZ1"
"11137",8996,"6A0"
"11138",2311,"6L0"
"11139",14171,"6C0"
"11140",23934,"6A0"
"11141",6182,"6E1,7W1,14AR1,2A1,3AEZ1"
"11142",23439,"6A0"
"11143",12065,"6E1,7A1,14AR1,2D0"
"11144",19992,"6A0"
"11145",6438,"6A0"
"11146",12673,"6A0"
"11147",11429,"6E1,7A1,14AR1,2J1,3AEZ1"
"11148",23870,"6C0"
"11149",26995,"6E1,7H0"
"11150",3065,"6T1,7W1,14JO1,2A1,3AEZ1"
"11151",224,"6E1,7O0"
"11152",26629,"6A0,3AFG1"
"11153",4835,"6C0,3AFG1"
"11154",13125,"6A0,3AFG1"
"11155",4564,"6A0,3AFG1"
"11156",13613,"6A0,3AFG1"
"11157",11617,"6E1,4F1,7A1"
"11158",310,"6E1,4F1,7D1"
"11159",5059,"6E1,4G0,7A1,2A1"
"11160",11111,"6C0,3AFG0,1CR0"
"11161",27801,"6A0,3AFG1"
"11162",18774,"6E1,4M1,7A1"
"11163",5485,"6E1,4D0,7W0"
"11164",20401,"6D0,3AFG1"
"11165",7277,"6A0,3AFG1"
"11166",8851,"6E1,4O0,7X0"
"11167",30647,"6E1,4G0,7A1,2H0"
"11168",1627,"6E1,4K0,7T0"
"11169",24189,"6E1,4F1,7O1"
"11170",15958,"6A0,3AFG1"
"11171",25083,"6E1,4F1,7O1"
"11172",21136,"6E1,4K0,7G1,2D1"
"11173",29475,"6A0,3AFG1"
"11174",18472,"6E1,4F1,7U0,1AP1"
"11175",20425,"6A0,3AFG1"
"11176",21519,"6C0,3AFG1"
"11177",28328,"6E1,4F1,7T0,1AP1"
"11178",28940,"6E1,4K0,7T0"
"11179",17957,"6D0,3AFG1"
"11180",7190,"6E1,4K0,7T0"
"11181",4886,"6E1,4M1,7A1"
"11182",9476,"6C0,3AFG1"
"11183",26102,"6E1,4F1,7O1"
"11184",7331,"6E1,4O0,7K0"
"11185",21374,"6C0,3AFG1"
"11186",11890,"6A0,3AFG1"
"11187",2636,"6E1,4O0,7W0"
"11188",4205,"6A0,3AFG1"
"11189",32462,"6A0,3AFG1"
"11190",27706,"6A0,3AFG1"
"11191",13241,"6A0,3AFG1"
"11192",4745,"6A0,3AFG1"
"11193",1496,"6E1,4J1,7T0,1AP0"
"11194",30697,"6A0,3AFG1"
"11195",25659,"6A0,3AFG1"
"11196",21921,"6E1,4D0,7T0"
"11197",17448,"6A0,3AFG1"
"11198",13285,"6L0,3AFG0,1CR1"
"11199",11580,"6A0,3AFG1"
"11200",2053,"6A0,3AFG1"
"11201",225,"6A0,3AFG1"
"11202",32243,"8J0"
"11203",3833,"8C1,4J0,1NV0,11TU0"
"11204",13890,"8C1,4K0,1NV0,11TU0"
"11205",2301,"8J0"
"11206",3636,"8C1,4D0,1NV0,11TU0"
"11207",3634,"8J0"
"11208",14615,"8T0"
"11209",6958,"8C1,4H1,7J0,4H1"
"11210",15877,"8E0"
"11211",24342,"8J0"
"11212",10707,"8A0"
"11213",1386,"8T0"
"11214",30867,"8T0"
"11215",26003,"8C1,4F1,7J0,4F0"
"11216",30121,"8A0"
"11217",3508,"8J0"
"11218",522,"8C1,4K0,1NV0,11TU1"
"11219",7477,"8C1,4E1,7L1"
"11220",17065,"8T0"
"11221",19014,"8C1,4K0,1NV0,11TU0"
"11222",11942,"8C1,4K0,1NV0,11TU0"
"11223",7912,"8C1,4F1,7H1"
"11224",20062,"8J0"
"11225",12573,"8C1,4K0,1NV0,11TU0"
"11226",18511,"8T0"
"11227",23877,"8C1,4E1,7J0,4E0"
"11228",20443,"8C1,4U1,7W1"
"11229",28431,"8J0"
"11230",11528,"8E0"
"11231",1014,"8C1,4F1,7W1"
"11232",19747,"8C1,4K0,1NV0,11TU0"
"11233",14594,"8T0"
"11234",15535,"8A0"
"11235",22442,"8C1,4G1,7T1"
"11236",21284,"8C1,4U1,7W1"
"11237",792,"8C1,4M1,7X0,4M0"
"11238",7611,"8C1,4K0,1NV0,11TU0"
"11239",13788,"8C1,4M1,7A1"
"11240",25831,"8C1,4J0,1NV0,11TU0"
"11241",24577,"8C1,4F1,7A1"
"11242",25899,"8C1,4K0,1NV0,11TU0"
"11243",9608,"8T0"
"11244",32324,"8C1,4K0,1NV0,11TU0"
"11245",31070,"8T0"
"11246",16600,"8A0"
"11247",2254,"8J0"
"11248",3513,"8T0"
"11249",27978,"8E0"
"11250",14796,"8C1,4K0,1NV1"
"11251",226,"8C1,4O0,1NV0,11TU0"
"11252",28487,"7T0"
"11253",21977,"7W1,8C1,1Z1,1OW0,3AFH1"
"11254",25379,"7A1,8C1,1Z1,1OW0,3AFH1"
"11255",11244,"7H1,8J0"
"11256",23361,"7J0"
"11257",273,"7D0"
"11258",19446,"7O1,8C1,1Z1,1OW0,3AFH0,1UX1"
"11259",5628,"7J0"
"11260",5195,"7H1,8C1,1Z1,1OW0,3AFH1"
"11261",14064,"7X0"
"11262",31540,"7A1,8A0"
"11263",21471,"7G0"
"11264",23871,"7L0"
"11265",13103,"7A1,8J0"
"11266",25470,"7O1,8E0"
"11267",21461,"7L0"
"11268",3386,"7U0"
"11269",24331,"7A1,8C1,1Z1,1OW0,3AFH1"
"11270",1390,"7G0"
"11271",6963,"7O1,8C1,1Z1,1OW0,3AFH1"
"11272",10742,"7T0"
"11273",17496,"7J0"
"11274",13569,"7O1,8C1,1Z1,1OW1"
"11275",32310,"7T0"
"11276",31902,"7O1,8J0"
"11277",29151,"7O1,8T0"
"11278",13555,"7H1,8C1,1Z1,1OW0,3AFH1"
"11279",514,"7W1,8C1,1Z1,1OW0,3AFH1"
"11280",28956,"7L0"
"11281",11294,"7J0"
"11282",12874,"7T0"
"11283",29958,"7T0"
"11284",22284,"7J0"
"11285",30938,"7A1,8J0"
"11286",17052,"7O1,8C1,1Z1,1OW0,3AFH1"
"11287",5017,"7W1,8A0"
"11288",10920,"7A1,8C1,1Z1,1OW0,3AFH0,1UX1"
"11289",12204,"7J0"
"11290",2305,"7O1,8C1,1Z1,1OW0,3AFH1"
"11291",26611,"7J0"
"11292",1068,"7U0"
"11293",10541,"7A1,8C1,1Z1,1OW0,3AFH1"
"11294",20368,"7A1,8C1,1Z0"
"11295",22987,"7A1,8T0"
"11296",13134,"7J0"
"11297",8080,"7A1,8C1,1Z1,1OW0,3AFH0,1UX0"
"11298",21475,"7D0"
"11299",11542,"7W1,8C1,1Z1,1OW0,3AFH1"
"11300",32258,"7G0"
"11301",227,"7A1,8C1,1Z1,1OW0,3AFH1"
"11302",21164,"7O1,1EI1,4H1,2A1"
"11303",4882,"7T0,11AFI0,1DY0"
"11304",18842,"7L0,11AFI0,1DY0"
"11305",5151,"7H0,11AFI1"
"11306",2860,"7W1,1EI1,4U1,2L1"
"11307",11402,"7A0,11AFI0,1DY0"
"11308",15455,"7J1,1EI1,4F0"
"11309",18839,"7T0,11AFI0,1DY0"
"11310",23186,"7A0,11AFI0,1DY0"
"11311",3215,"7J1,1EI0"
"11312",9075,"7U0,11AFI0,1DY0"
"11313",18570,"7D0,11AFI0,1DY1,1FJ1"
"11314",12606,"7W1,1EI1,4M1,2A1"
"11315",23507,"7L0,11AFI0,1DY0"
"11316",13943,"7L0,11AFI0,1DY0"
"11317",22099,"7W1,1EI1,4M1,2J0,1AQ1"
"11318",16894,"7G0,11AFI0,1DY0"
"11319",22565,"7W1,1EI1,4O1,2A1"
"11320",9836,"7G0,11AFI0,1DY0"
"11321",29142,"7H0,11AFI0,1DY0"
"11322",2348,"7L0,11AFI0,1DY0"
"11323",23380,"7D0,11AFI0,1DY0"
"11324",16646,"7A0,11AFI0,1DY0"
"11325",655,"7H0,11AFI0,1DY0"
"11326",4455,"7O1,1EI0"
"11327",8042,"7T0,11AFI0,1DY0"
"11328",29650,"7W1,1EI0"
"11329",13518,"7T0,11AFI0,1DY0"
"11330",24120,"7A0,11AFI0,1DY0"
"11331",22658,"7X0,11AFI0,1DY0"
"11332",17704,"7W1,1EI0"
"11333",17815,"7H0,11AFI0,1DY0"
"11334",12074,"7K0,11AFI0,1DY0"
"11335",3486,"7A0,11AFI0,1DY1,1FJ0"
"11336",27507,"7G0,11AFI0,1DY0"
"11337",4644,"7G0,11AFI0,1DY1,1FJ1"
"11338",7036,"7O1,1EI1,4M1,2A1"
"11339",20356,"7J1,1EI1,4K1,2J0,1AQ0"
"11340",30494,"7H0,11AFI0,1DY0"
"11341",5012,"7U0,11AFI0,1DY0"
"11342",22823,"7G0,11AFI0,1DY0"
"11343",29927,"7U0,11AFI0,1DY0"
"11344",21473,"7T0,11AFI0,1DY0"
"11345",11669,"7T0,11AFI0,1DY0"
"11346",12867,"7G0,11AFI0,1DY0"
"11347",25342,"7T0,11AFI0,1DY0"
"11348",31442,"7L0,11AFI0,1DY0"
"11349",25631,"7K0,11AFI0,1DY0"
"11350",8282,"7A0,11AFI0,1DY0"
"11351",228,"7T0,11AFI0,1DY0"
"11352",9097,"7U0,8C1,1FV0,1EI0,7U0"
"11353",18349,"7G0,8A0,2A0"
"11354",6616,"7A0,8J0,2A0"
"11355",4862,"7H0,8E0,2A0"
"11356",7777,"7G0,8J0,2A0"
"11357",13930,"7A0,8C1,1FV0,1EI0,7A0"
"11358",18985,"7U0,8C1,1FV1"
"11359",9426,"7W1,1EI1,3AFJ1"
"11360",18435,"7G0,8A0,2A0"
"11361",4151,"7J1,1EI0"
"11362",24132,"7W1,1EI1,3AFJ1"
"11363",8119,"7A0,8A0,2A0"
"11364",511,"7L0,8A0,2A0"
"11365",23806,"7O0,8J0,2D0"
"11366",13157,"7L0,8J0,2A0"
"11367",27623,"7A0,8C1,1FV0,1EI1"
"11368",32029,"7W1,1EI1,3AFJ1"
"11369",2262,"7T0,8E0,2A0"
"11370",26207,"7W1,1EI1,3AFJ1"
"11371",23299,"7T0,8C1,1FV0,1EI0,7T1,1HT0"
"11372",28326,"7W1,1EI1,3AFJ1"
"11373",415,"7H0,8C1,1FV0,1EI0,7H0"
"11374",11913,"7T0,8C1,1FV1"
"11375",108,"7L0,8T0,2A0"
"11376",11316,"7T0,8C1,1FV1"
"11377",23042,"7X1,1EI1,3AFJ1"
"11378",21465,"7T0,8C1,1FV0,1EI0,7T1,1HT1"
"11379",8318,"7O0,8T0,2A0"
"11380",21151,"7H0,8C1,1FV0,1EI1"
"11381",6940,"7T0,8T0,2A0"
"11382",19780,"7A0,8J0,2A0"
"11383",23986,"7W1,1EI0"
"11384",15824,"7T0,8J0,2A0"
"11385",26046,"7L0,8C1,1FV0,1EI0,7L0"
"11386",5490,"7A0,8J0,2A0"
"11387",4478,"7G0,8C1,1FV0,1EI0,7G0"
"11388",24972,"7T0,8A0,2A0"
"11389",8799,"7G0,8T0,2A0"
"11390",10883,"7T0,8C1,1FV0,1EI0,7T1,1HT1"
"11391",18622,"7H0,8J0,2A0"
"11392",30916,"7G0,8T0,2A0"
"11393",27627,"7T0,8C1,1FV1"
"11394",32093,"7A0,8C1,1FV0,1EI1"
"11395",26184,"7G0,8T0,2A0"
"11396",21068,"7G0,8D1,1FV0,1EI1"
"11397",15554,"7A0,8C1,1FV0,1EI1"
"11398",24831,"7W1,1EI1,3AFJ0"
"11399",2101,"7A0,8J0,2H1"
"11400",30863,"7O0,8C1,1FV1"
"11401",229,"7O0,8C1,1FV0,1EI1"
"11402",22722,"1CJ0"
"11403",22744,"1CJ1,4K0,7K0"
"11404",29494,"1CJ0"
"11405",32196,"1CJ1,4K0,7T1,3AFK0"
"11406",22548,"1CJ1,4M1,6E1"
"11407",20955,"1CJ0"
"11408",17553,"1CJ0"
"11409",21317,"1CJ1,4K0,7H1,3AFK0"
"11410",3138,"1CJ1,4C1,6E1"
"11411",2413,"1CJ0"
"11412",24154,"1CJ0"
"11413",17734,"1CJ1,4M1,6E1"
"11414",15145,"1CJ0"
"11415",27545,"1CJ0"
"11416",5025,"1CJ1,4K0,7J0"
"11417",28020,"1CJ0"
"11418",21274,"1CJ0"
"11419",32545,"1CJ0"
"11420",9943,"1CJ0"
"11421",26123,"1CJ1,4K0,7T1,3AFK0"
"11422",29117,"1CJ0"
"11423",19069,"1CJ1,4W1,6E1"
"11424",6580,"1CJ0"
"11425",6291,"1CJ0"
"11426",25891,"1CJ1,4F1,6E1"
"11427",24879,"1CJ0"
"11428",17427,"1CJ1,4M1,6E1"
"11429",24578,"1CJ1,4K0,7T1,3AFK1"
"11430",10699,"1CJ1,4K0,7G0"
"11431",17955,"1CJ1,4M1,6A0,10C0"
"11432",29253,"1CJ0"
"11433",11508,"1CJ1,4F1,6C0,10C0"
"11434",12226,"1CJ1,4H0,7J0"
"11435",31667,"1CJ1,4K0,7G0"
"11436",24418,"1CJ0"
"11437",16735,"1CJ0"
"11438",9527,"1CJ1,4H0,7O0"
"11439",30046,"1CJ0"
"11440",4221,"1CJ0"
"11441",20176,"1CJ0"
"11442",6482,"1CJ1,4O0,7W0"
"11443",14216,"1CJ0"
"11444",5713,"1CJ1,4F1,6E1"
"11445",10880,"1CJ1,4M1,6C0,10J1"
"11446",11625,"1CJ1,4O0,7J0"
"11447",4556,"1CJ1,4J1,6E1"
"11448",28692,"1CJ0"
"11449",11421,"1CJ0"
"11450",25899,"1CJ0"
"11451",230,"1CJ1,4H0,7A0"
"11452",6585,"12AFL0,4O1,6A0,3AFM1"
"11453",16215,"12AFL0,4M1,6A0,3AFM1"
